"HSCODE	DESC",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIC OF BUTTER CHEF SHAMY CINNAMON AND BROWN SUGAR 1198648CHEF SHAMY CINNAMON BROWN BUTTER 47%",MILK SOLIDS 2%,HONEY 3%,POWDERED SUGAR 43%,OTHER 5%,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04)10KG*70C/T 유지방무수41%",식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER WORLD COMPOUND BUTTER WORLD COMPOUND BUTTER",F1726-40,USE:EDIBLE,,,,,,,
"2106909022	OTHER PALFFY 300HHLTU PALFFY 300HHLTU (PL300HHLTU)",,,,,,,,,
"2106909022	OTHER CLASSICO 360 CLASSICO 360 (CL360-K)",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30% BUT SPREADABLE, SALTED, 75% TOTAL FAT, PORTION (N.C.V) 113362-0002SPREADABLE, SALTED, 75% TOTAL FAT, PORTION (N.C.V),
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30% BUT CAKE BUTTER COMPOUND LACTIC PSSO 69/31 HH(BUTTER),,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT PREPARATIONS WITH A BASIS OF BUTTER COFFEE++12 X 8.5 fl oz, WHOLESALE PRICING,,,,,,
"2106909022	TRUFFLE HELIGEL TRUFFLE SET TRUFFLE HELIGEL TRUFFLE SET TRUFFLE HELIGEL TRUFFLE SET",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER SPREADABLE DAIRY BLEND PORTIONS EACH 600 X 7GM/BALLANTYNE BRAND SPREADABLE DAIRY BLEND PORTIONS",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER SPREADABLE DAIRY BLEND PORTIONS SPREADABLE DAIRY BLEND PORTIONS EACH 600X7GM PASTEURISED CREAM 65%",CANOLA OIL17%, WATER5.999%, SALT 2%, VITA,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT PREPARATIONS WITH A BASIS OF BUTTER COFFEE++12 X 16 fl oz(CASE OF12),,,,,,,
"2106909022	PEANUT BUTTER PEANUT BUTTER PEANUT BUTTER",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT LACTO COMPOUND BUTTER 10KG FOR FOOD 유지방 31.3%, 유크림 31%,식물성유지(팜유) 37%,버터향페이스트,D-토코페,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER COMPOUND BUTTER(PM-16-12-04) 10KG 유지방무수41%",식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER PEF97/3 PEF97/3",,,,,,,,,
"2106909022	BUTTER CONTENT GARLIC BUTTER WITH PARMESAN AND BASIL CHEF SHAMY GARLIC BUTTER WITHPARMESAN & BASIL",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04) 10KG*17C/T 유지방무수41%",식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,,
"2106909022	PEANUT BUTTER PB2 POWDERED PEANUT BUTTER 300 G PB2 POWDERED PEANUT BUTTER 300G",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT WORLD COMPOUND BUTTER F1713-40 WORLD COMPOUND BUTTER 9KG UNSALTED BUTTER 63% VEGETABLE OIL BLEND 37%,,,,,,,
"2106909022	OTHER FAT BLEND PAILS FAT BLEND PEF220 REFORMULATION EACH 1KG NET APPROX",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASISOF BUTTER BUTTER COMPOUND UNIVERSAL BUTTERCOMPOUND 4.5KG 유지방53%",팜유25%,정제수16%,코코넛오일5%,NON FAT MILK SOLID1%,,,,,
"2106909022	OTHER CLASSICO 360 CLASSICO 360 (CL360-K7)",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30% BUT CAKE BUTTER CROISSANT SHEET (BUTTER),,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER SPREADABLE DAIRY BLEND PORTIONS EACH 500X10GM BALLANTYNE BRANDSPREADABLE DAIRY BLEND PORTIONS",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT MELANGE BUTTER MELANGE BUTTER 10KG/CT 팜유40.55%,유크림31%,유지방28.07%,버터향0.374%,기타0.006%,,,
"2106909022	PEANUT BUTTER SKIPPY NATURAL PEANUT BUTTER S SKIPPY CREAMY PEANUT BUTTER 3LBS",,,,,,,,,
"2106909022	SPREADABLE SPREADABLE PORTIONS SPREADABLEUNSALTED", 75% FAT PORTION100X7G 버터68.5%유채유19%정제수12.5%,,,,,,,,
"2106909022	BALLANTYNE SPREADABLE BALLANTYNE SPREADABLE 163996",29820EACH 600X7GM BALLANTYNE BRANDSPREADABLE DAIRY BLEND PORTIONS,,,,,,,,
"2106909022	PEANUT BUTTER TRADER JOE PEANUT BUTTER TRADER JOE PEANUT BUTTER",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER SPREADABLE DAIRY BLEND PORTIONS SPREADABLE DAIRY BLEND PORTIONS EACH 500X10GM PASTEURISED CREAM 65%",CANOLA OIL17%, WATER5.999%, SALT 2%, VITA,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04) 10KG*1",767C/T 유지방무수41%,식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT LACTO COMPOUND BUTTER PREMIUM 10KG FOR FOOD 유지방 31.3%, 유크림 31%,식물성유지(팜유) 37%,버터향페이스트,D-토코페,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT LACTO COMPOUND BUTTER PREMIUM 10KG FOR FOOD MILKFAT,CREAM,ANTIOXIDANT,FOOD ACID,VEGETABLE OILS(PALM OIL),BUTTER FL,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04) 10KG*42C/T 유지방무수41%",식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30% BUT CAKE BUTTER PEF SHEET 70/30 (BUTTER),,,,,,,
"2106909022	PREPARED EDIBLE FAT 70/30 PREPARED EDIBLE FAT 70/30 1743280666158 PEF 70/30 10KG",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT COCONUT GHEE PRIMALFAT COCONUT GHEE 14.2 OZ, GRASSFED & CERTIFIED ORGANIC(CASE OF 12),,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04)(1C/T=10KG) 유지방무수41%",식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30% BUT CORMAN PATISY BUTTER BLEND SH SHAPE(03) CORMAN PATISY BUTTER BLEND SH SAMPLE,,,,,,,
"2106909022	PREPARATIONS WITH A BASIC OF BUTTER CHEF SHAMY CINNAMON AND BROWN SUGAR 1198648CHEF SHAMY CINNAMON BROWN(352g/ea) BUTTER 47%",MILK SOLIDS 2%,HONEY 3%,POWDERED SUGAR 43%,OTHER 5%,,,,,
"2106909022	OTHER CLASSICO 360 CLASSICO 360 (CL360K)",,,,,,,,,
"2106909022	PREPARATIONS WITH A BASIS OF BUTTER SL COMPOUND BUTTER SL COMPOUND BUTTER 10KG",,,,,,,,,
"2106909022	BUTTER SKIPPY PEANUT BUTTER CREAM 2EA SKIPPY PEANUT BUTTER CREAM 2EA",,,,,,,,,
"2106909022	PEANUT BUTTER PB2 POWDERED PEANUT BUTTER 300 G PB2 powdered peanut butter 300",,,,,,,,,
"2106909022	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 30 % BUT COMPOUND BUTTER 41PCT COMPOUND BUTTER(PM-16-12-04) 10KG*32C/T 유지방무수41%,식물성기름39%,정제수17.7%,탈지분유1.5%,소금외0.8%,,,
"2106909022	PEANUT BUTTER SKIPPY NATURAL PEANUT BUTTER S SKIPPY NATURAL PEANUT BUTTER SPREAD 3 LBS",,,,,,,,,
"2106909022	HONEY BUTTER CHEF SHAMY CINNAMON AND BROWN SUGAR 662796-CHED SHAMY CINNAMON BROWI 16OZ(1LB) BUTTER 41%",MILK SOLIDS 2%,HONYE 25.19%,POWEREDSUGAR 23.47%,기타8.34%,,,,,
"2106909022	BUTTER SPREAD WITH OLIVE OIL BUTTER SPREAD WITH OLIVE OIL SPREAD WITH OLIVE OIL",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % CORMAN MOTHERS LIPIDO 28320901 5411396014444CORMAN MOTHERS LIPIDO DRUM 200KG X 1 ANHYDROUS MILK FAT88.96%REFINED RAPESEED OIL 11%TOCOPHEROLS 0.04%,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTIN S NUT BUTTER VANILLA ALMOND BUTTER 16 OZ  JUSTIN S NUT BUTTER VANILLA ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	PREPARATION WITH A BASIS OF BUTTER BUTTER BLEND BUTTER BLEND 10KGUSE:EDIBLE BUTTER FAT:82.5%MOISTURE:15.5%",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER CNO DAIRY BLEND BUTTER/COCONUT OIL BLEND(CNO DAIRY BLEND) 15KGPRODUCT CODE 1001508 BUTTERFAT:79.5%MOSTURE:15.5%COCONUT OIL:3% ETC.",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA ALMOND BUTTER CREAMY 12 OZ (340 G) JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % FOOD PREPARATION OF BUTTER CONTENTS BOBS RED MILL SWEET CREAM BUTTERMILK POWDER 24 OZ (680 G),,,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 225 FAT BLEND PEF 225EACH 12.5KG NET 16.800000 TONNES BUTTER OIL 67.9%", CREAM28.1%HYDROGENATED COCONUT OIL(FAT)4%,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BARNEY BUTTER ALMOND FLOUR BLANCHED ALMOND FLOUR FREIGHT CHARGE,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ  JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % 2 OF AUGASON FARMS BUTTER POWDER 36 OZ NUM10 CAN 2 OF AUGASON FARMS BUTTER POWDER 36 OZ NUM10 CAN,,,,,,,
"2106909023	BEURRE POWDER BEURRE POWDER POUDRE AU BEURRE 814 CL",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% MEDALLION UNSALTED DAIRY 50101,MEDALLION UNSALTED DAIRYBLEND 1728X10G PARADISE HOTEL(NET WEIGHT 138.24KG),,,,,,
"2106909023	PREPARATIONS WITH A BASIC OF BUTTER PREPARED EDIBLE FAT 97/3 PREPARED EDIBLE FAT 97/3 버터(우유)97%ZHZHSJTDHDLF3%",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PEF 97/3 COCONUT OIL LACTIC PREPARED EDIBLE FATPEF 97/3 COCONUT OIL LACTIC LACTIC BUTTER 96%COCONUT OIL 3%BUTTER MILK 1%",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTINS NUT BUTTER HONEY ALMOND BUTTER 16 OZ (454  JUSTINS NUT BUTTER HONEY ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA ALL NATURAL RAW ALMOND BUTTER CREAMY  JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % WILDERNESS POETS ORGANIC RAW ALMOND BUTTER 8 OZ  WILDERNESS POETS ORGANIC RAWALMOND BUTTER 8 OZ (227 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % NOW FOODS SHEA BUTTER 7OZ NOW FOODS SHEA BUTTER 7OZ,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BARNEY BUTTER ALMOND FLOUR BLANCHED ALMOND FLOUR  BARNEY BUTTER ALMOND BUTTER BLEND CHOCOLATE 10 OZ (284 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA ROASTED ALMOND BUTTER CREAMY 16 OZ (4 MARANATHA ROASTED ALMOND BUTTER CREAMY 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% PASTRY BUTTER SLAB UNSAL 50210,PASTRY BUTTER SLAB UNSALTED DAIRY BLEND 10X1KG (N.C.V),,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PREPARED EDIBLE FAT FAT BLEND PEF 220 NEACH 12.5KG NET(NET WT:44",925KG) 무수유지방 45%,크림 29%,팜유 26%,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS GHEE 100 ORGANIC GRASSFED 15 OZ  WILDERNESS POETS RAW ALMOND BUTTER 8 OZ (227 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BOTTLED BUTTER BOTTLED BUTTER,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER MILK FAT PREPARATION HT-75",FOR FOOD MILKFAT 61.5%, MOISTURE 15.5% MILK SOLIDS NON FAT 1.5% SALT 0.5%, COCONUT OIL 21%,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS GHEE 100 ORGANIC GRASSFED 15 OZ  KEVALA ALMOND BUTTER CLASSIC CREAMY 12 OZ (340 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PEANUT BUTTER CO. BESTIE CASHEW BUTTER 11 OZ (312 BARNEY BUTTER ALMOND BUTTER SMOOTH 10 OZ (284 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PEANUT BUTTER CO. BESTIE ALMOND BUTTER 11 OZ (312 PEANUT BUTTER CO. BESTIE ALMOND BUTTER 11 OZ (312 G),,,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 220 FAT BLEND PEF 220EACH 12.5KG NET 33.300000 TONNES",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % DASTONY 100 ORGANIC ALMOND BUTTER 8 OZ (227 G) DASTONY 100 ORGANIC ALMOND BUTTER 8 OZ (227 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA MAPLE ALMOND BUTTER CREAMY 12 OZ (340 G) MARANATHA MAPLE ALMOND BUTTERCREAMY 12 OZ (340 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA ALMOND BUTTER CREAMY 12 OZ (340 G) MARANATHA ALMOND BUTTER CREAMY 12 OZ (340 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% MEDALLION UNSALTED DAIRY 50100,MEDALLION UNSALTED DAIRYBLEND 1728X10G (NET WEIGHT 1,555.2KG),,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BUTTER BLEND BUTTER BLEND (10KG/CTN) 버터유지79.5%,팜유3%,정제수15.5%,탈지우유고형분2%,,,,
"2106909023	SHELLED ORIGINAL CRUNCHY SPROUTED ALMOND BUTTER ORIGINAL CRUNCHY SPROUTED ALMOND BUTTER",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BUTTER COMPOUND BUTTER COMPOUND BUTTER FAT:57%, PALM OIL:26%, MOISTURE:15.5%, ETC.,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTIN S NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (4 MARANATHA NO STIR ALMOND BUTTER CREAMY 12 OZ (340 G),,,,,,,
"2106909023	OTHER JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 G)",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER COMPOUND BUTTER",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTIN S NUT BUTTER VANILLA ALMOND BUTTER 10 SQU JUSTIN S NUT BUTTER CLASSIC ALMOND BUTTER ALL-NATURAL 10SQUEEZE PACKS 1.15 OZ (32 G) PER PACK,,,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 225 FAT BLEND PEF 225EACH 12.5KG NET 33.600000 TONNES",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % CONCENTRATED ROASTED BUTTER(N.C.V SAMPLE) SAMP007CONCENTRATED ROASTED BUTTER(N.C.V FOR SAMPLE),,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PEF 97/3 COCONUT SWEET PEF 97/3 COCONUT SWEET BUTTER 97%COCONUT OIL 3%",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PREPARED EDIBLE FAT FAT BLEND PEF 220 NEACH 12.5KG NET(NET WT:35",000KG) 무수유지방 45%,크림 29%,팜유 26%,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS GHEE 100 ORGANIC GRASS-FED 1 41119-18-050679M,,,,,,,
"2106909023	BUTTER BLEND BUTTER BLEND BUTTER BLEND(MIN 79% BUTTER FAT AND3% COCONUT OIL)",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PREPARED EDIBLE FAT FAT BLEND PEF 220EACH 12.5KG NET(NET WT:2",662.5KG) 무수유지방 45%,크림 29%,팜유 26%,,,,,,
"2106909023	SHELLED ALMOND BUTTER SMOOTH ALMOND BUTTER SMOOTH",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % KEVALA ALMOND BUTTER CLASSIC CREAMY 12 OZ (340 G) KEVALA ALMOND BUTTER CLASSIC CREAMY 12 OZ (340 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTINS NUT BUTTER VANILLA ALMOND BUTTER 16 OZ (45 JUSTINS NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS GHEE 100 ORGANIC GRASSFED 15 MARANATHA ALMOND BUTTER CREAMY 12 OZ (340 G),,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 79PCT DEC100010E 10KG*900C/T COMPOUND BUTTER(PM-13-02-01) 유지방무수79%",팜유3%,정제수17%,소금0.5%,EMULSIFIERS 0.5%,,,,,
"2106909023	Of a butter content", by weight, exceeding 70 % CNO DAIRY BLEND CNO DAIRY BLEND (BRAND:WARRANAMBOOL) Butter fat 79.5%, Refined hydrogenerated coconut oil 3.0%,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PEF 97/3 COCONUT OIL LACTIC PREPARED EDIBLE FAT(PEF)97/3 COCONUT OIL LACTIC LACTIC BUTTER 96%COCONUT OIL 3%BUTTER MILK 1%",,,,,,,,,
"2106909023	OF A BUTTER CONTENT WAITROSE BABY BOTTOM BUTTER CR WAITROSE BABY BOTTOM BUTTER CREAM",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% MEDALLION SALTED DAIRY BLEND 50087,MEDALLION SALTED DAIRY BLEND 1728X10G (NET WEIGHT 259.2KG),,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 225 FAT BLEND PEF 225EACH 12.5KG NET 33.587500 TONNES",,,,,,,,,
"2106909023	BUTTER PREPARATION BUTTER PREPARATION UKRAINE UNSALTED BUTTER",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % DASTONY 100 ORGANIC SPROUTED PUMPKIN SEED BUTTE DASTONY 100 ORGANIC SPROUTED ALMOND BUTTER 8 OZ (227 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS GRASSFED ORGANIC GARLIC GHEE 7.8 PURE INDIAN FOODS GRASSFED ORGANIC GARLIC GHEE 7.8 OZ (220 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% MEDALLION UNSALTED DAIRY 50112,MEDALLION UNSALTED DAIRYBLEND 1728X10G IMPERIAL PALACE(NET WEIGHT 518.40KG),,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PREPARED EDIBLE FAT PREPARED EDIBLE FAT",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 225 FAT BLEND PEF 225EACH 12.5KG NET 49.900000 TONNES BUTTER OIL 67.9%", CREAM28.1%HYDROGENATED COCONUT OIL(FAT)4%,,,,,,,,
"2106909023	BUTTER POWDER BUTTER POWDER BUTTER POWDER",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % JUSTINS NUT BUTTER CLASSIC ALMOND BUTTER 16 OZ (45 MARANATHA ALL NATURAL RAW ALMOND BUTTER CREAMY 16 OZ (454 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS ORGANIC TURMERIC POWDER 2.3 OZ PURE INDIAN FOODS GHEE 100ORGANIC GRASS-FED 15 OZ (425G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PREPARED EDIBLE FAT PEF79 F2171-40 PREPARED EDIBLE PEF 79(STANDARD COLOUR)10KGX1800,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BOBS RED MILL SWEET CREAM BUTTERMILK POWDER 1.5 LB BOBS RED MILL SWEET CREAM BUTTERMILK POWDER 1.5 LBS (680 G),,,,,,,
"2106909023	Of a butter content", by weight, exceeding 70 % CNO DAIRY BLEND CNO DAIRY BLEND (BRAND:WARRANAMBOOL),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BARNEY BUTTER BARE ALMOND BUTTER CRUNCHY 10 OZ  BARNEY BUTTER BARE ALMOND BUTTER CRUNCHY 10 OZ (284 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % PURE INDIAN FOODS ORGANIC KITCHARI SPICE MIX 2.4 O PURE INDIAN FOODS ORGANIC INDIAN SPICE STARTER KIT EXPERIENCE LEVEL INTERMEDIATE VARIETY P ACK,,,,,,,
"2106909023	PREPARATIONS WITH A BASIC OF BUTTER PREPARED EDIBLE FAT(PEF) CAMPINA BLEND PREPARED EDIBLEFAT(PEF) COCO 89/11 USE: EDIBLE ANHYDROUS MILK FAT 89%HYDROGENATED COCONUT OIL11%",,,,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER PREPARED EDIBLE FAT FAT BLEND PEF 220 NEACH 12.5KG NET(NET WT:4",200KG) 무수유지방 45%,크림 29%,팜유 26%,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % ALMOND BUTTER NSTR NSLT JUSTINS NUT BUTTER MAPLE ALMOND BUTTER 16 OZ (454 G),,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER FLECHARD BUTTER BLEND PREPARED EDIBLE FAT 97/3 WITHPALM OIL 1X10KG BLOCKS/FLECHARD BUTTER BLEND 10KG BLOCKS",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% FAT BLEND 1344,FAT BLEND PEF 220 EACH 12.5KG NET MILK FAT ANHYDROUS 45%,팜유 26%, 크림 29%,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA ALMOND BUTTER CRUNCHY 12 OZ (340 G) MARANATHA RAW MAPLE ALMOND BUTTER CREAMY 12 OZ (340 G),,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % BOBS RED MILL SWEET CREAM BUTTERMILK POWDER 1.5 LB BARNEY BUTTER ALMOND FLOUR BLANCHED ALMOND FLOUR 13 OZ (368 G),,,,,,,
"2106909023	OF A BUTTER CONTENT 5X BUTTER MILK MAX BUTTER5X BUTTER MILK MAX6KG/CARTONS 유지방 49.999%", 크림 39.999%치즈(에멘탈) 9.999%,,,,,,,,
"2106909023	PREPARATIONS WITH A BASISOF BUTTER FAT BLEND PEF 225 FAT BLEND PEF 225EACH 25KG NET 17.500000 TONNES",,,,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70 % MARANATHA NO STIR ALMOND BUTTER CREAMY 12 OZ (3 BARNEY BUTTER ALMOND FLOUR BLANCHED ALMOND FLOUR 13 OZ (368 G),,,,,,,
"2106909023	PREPARATIONS WITH A BASIS OF BUTTER COMPOUND BUTTER 57PCT COMPOUND BUTTER(PM-10-06-02) 10KG 유지방무수57%",식물성기름24.3%,정제수17.7%,소금0.5%,,,,,,
"2106909023	OF A BUTTER CONTENT", BY WEIGHT, EXCEEDING 70% MEDALLION SALTED DAIRY BLEND 50087,MEDALLION SALTED DAIRY BLEND 1728X10G (NET WEIGHT 345.60KG),,,,,,
